product_id,customer_id,customer_name,rating,title,content,thank_count,created_at
161002084,11044290,Thùy Trang,5,Cực kì hài lòng,tuyệt,0,1683957233
161002084,152532,Nguyễn Văn Tường,4,Hài lòng,,0,1684838252
161002084,26839116,chử thị thịnh,5,Cực kì hài lòng,sử dụng rất thuận tiện🥰🥰🥰,2,1654790976
161002084,9694738,Nguyễn Thị Tâm,5,Cực kì hài lòng,Sản phẩm tuyệt vời . cảm ơn shop,1,1668416858
161002084,16783094,Nguyễn Đông Hưng,5,Cực kì hài lòng,,0,1680751622
161002084,28340970,Lê Hùng,4,Hài lòng,,0,1679387057
161002084,62355,Nguyệt  Minh ,5,Cực kì hài lòng,,0,1678960679
161002084,7090552,Khoa MB,5,Cực kì hài lòng,,0,1675404967
161002084,20162558,Thiện Duy,4,Hài lòng,,0,1674701252
161002084,23475892,Nguyễn Đắc Tuyến,5,Cực kì hài lòng,,0,1673584131
161002084,12164418,Khanh Tran,5,Cực kì hài lòng,,0,1672880696
161002084,28354503,Nguyễn Thị Hồng Tiên,5,Cực kì hài lòng,Tốt,1,1668779931
161002084,22361741,Mỹ Hằng,5,Cực kì hài lòng,,1,1665130834
161002084,7360797,le duc son,5,Cực kì hài lòng,,0,1663484160
161002084,1538574,Tuấn Duy,5,Cực kì hài lòng,,0,1661971889
161002084,1415049,Tran Bich,5,Cực kì hài lòng,,0,1661509439
161002084,27453633,Ngọc Hà,5,Cực kì hài lòng,tốt,0,1658841065
161002084,27804397,pham thi Bích thuỷ,4,Hài lòng,,0,1658154684
161002084,220619,Khúc Quang Huy,5,Cực kì hài lòng,,0,1656255042
161002084,22016097,Hien Han,5,Cực kì hài lòng,,0,1653621304
13913064,12968945,Dang Dinh Hiep,1,Rất không hài lòng,Sản phẩm không có tác dụng sưởi ấm. Cắm cả tiếng mà cảm giác không ấm chân hơn đi giầy. Kết luận là phí tiền mua một sản phẩm không có tác dụng.,0,1706857462
274327410,5885023,Nguyễn Thiệu,5,Cực kì hài lòng,,0,1730298828
440518,14660075,Vu Thi Thu,5,Cực kì hài lòng,,0,1673338264
440518,11964999,Suong Phan Thi Tuyet,1,không hài lòng,shop báo sản phẩm là bình 2 ngăn bằng nhựa. nhưng khi nhận hàng là sản phẩm không như hình bán. không hài lòng về sản phẩm,0,1575003472
440518,7687363,Đạt Nguyễn Thành,5,Cực kì hài lòng,,0,1634658779
440518,65784,Võ Nguyên Tuấn,3,Không giữ nhiệt được lâu.,"Mình đã mua sản phẩm này để trữ sữa cho con, tuy nhiên không giữ được nhiệt độ lâu. Đặc biệt là giữ nóng. Chỉ khoảng 1 tiếng hơn là nguội lạnh. Mình chuyển sang giữ lạnh sữa kèm với túi đá khô để di chuyển xa thì có vẻ ổn hơn. Nhìn chung thi chất lượng sản phẩm không như mong đợi.",1,1506664315
440518,6398683,Kim Ngân,5,Cực kì hài lòng,,0,1615352348
440518,19101260,Lê Thị xuân Mỹ ,3,Bình thường,,0,1611775425
440518,17431238,Đặng Bích Phương,5,Cực kì hài lòng,,0,1599206134
440518,68024,Vũ Yến Nga,2,Không hài lòng,Chẳng giữ ấm được mấy. Để sữa một lúc là nguội hichic.,0,1563504199
440518,375027,Đỗ  Ngân,3,Không hài lòng,Túi giữ nhiệt kém. Để được khoảng 30 phút là sữa nguội. Không nên mua sản phẩm này,0,1529635693
440518,825159,Nguyễn Thị Thùy Linh,2,Đã phải trả hàng,Mình đã mua sản phẩm này nhưng không hiểu do thời tiết hà nội lạnh hay sao mà mình bỏ sữa ủ cho bé chỉ 15p đã nguội lạnh. Mình đã phải gửi trả sản phẩm và được tiki hoàn tiền. Mua sản phẩm này mà ở xa cũng hơi bất tiện cho việc dùng thử sp.,4,1455032519
440518,1043524,Trần ngọc thảo nguyên,3,Bình thường,"Sản phẩm gọn, nhưng chỉ giữ ấm được khoảng 1 tiếng",1,1508769581
440518,135071,Huỳnh Hoa Ái Phương,2,Không hài lòng,"Mẫu mã thì ok nhưng chất lượng ko ổn lắm, chỉ giữ nhiệt được tốt trong khoảng 30 - 45 phút.",2,1508786723
273816963,30419883,Quang tien,4,Hài lòng,,0,1755500844
193733672,30406287,TA QUANG TRUNG ,2,Không hài lòng,sao giao không đúng mẫu chai mình đã dat,0,1750384629
193733672,16627032,Phng Lucky,5,Cực kì hài lòng,,0,1745509582
193733672,28791535,Hồng quang huy,5,Cực kì hài lòng,,0,1729009907
193733672,6763447,Võ Lê Hoàng Khải,5,Cực kì hài lòng,,0,1716231971
193733672,21396100,dua huyen,5,Cực kì hài lòng,,0,1701912682
129746934,7974749,Dương Hoàng,5,Cực kì hài lòng,,0,1655136712
167937668,13340077,Trương Phượng,5,Cực kì hài lòng,"Rất hài lòng, màu đỏ bầm đẹp, dày, rộng che được cả ba lô to, áo dài che gần hết bắp chân với người cao 1m55. 10 điểm cho shop",1,1666422637
